year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold,model
2020,American Journal of Ophthalmology,0.5455,0.2597,0.418,1.0,node2vec
2020,American Journal of Preventive Medicine,1.2581,0.5484,0.8802,1.0,node2vec
2020,American Journal of Psychiatry,1.0857,0.4286,0.698,1.0,node2vec
2020,American Journal of Public Health,0.9744,0.2821,0.6527,1.0,node2vec
2020,American Journal of Respiratory and Critical Care Medicine,1.0833,0.3929,0.7538,1.0,node2vec
2020,American Journal of Roentgenology,1.0,0.5185,0.7986,1.0,node2vec
2020,American Journal of Transplantation,1.4024,0.6098,0.9928,1.0,node2vec
2020,Anaesthesia,1.0,0.5217,0.6705,1.0,node2vec
2020,Anesthesia & Analgesia,0.2973,0.1351,0.2219,1.0,node2vec
2020,Anesthesiology,0.6667,0.1481,0.442,1.0,node2vec
2020,Angewandte Chemie International Edition,0.3871,0.0645,0.2327,1.0,node2vec
2020,Annals of Clinical and Translational Neurology,0.6522,0.3478,0.5559,1.0,node2vec
2020,Annals of Intensive Care,0.5185,0.2593,0.4413,1.0,node2vec
2020,Annals of Internal Medicine,2.1786,0.869,1.4654,1.0,node2vec
2020,Annals of Neurology,1.3942,0.6442,1.051,1.0,node2vec
2020,Annals of Oncology,1.8298,0.7819,1.2678,1.0,node2vec
2020,Annals of Surgery,0.8363,0.3567,0.5951,1.0,node2vec
2020,Annals of Surgical Oncology,0.6795,0.2436,0.4767,1.0,node2vec
2020,Annals of the American Thoracic Society,0.5333,0.2333,0.2729,1.0,node2vec
2020,Annals of the Rheumatic Diseases,0.669,0.1972,0.4297,1.0,node2vec
2020,Antimicrobial Agents and Chemotherapy,0.9474,0.6491,0.829,1.0,node2vec
2020,Antimicrobial Resistance and Infection Control,0.3462,0.0769,0.1942,1.0,node2vec
2020,Antioxidants,0.2083,0.1042,0.1386,1.0,node2vec
2020,Applied Sciences,0.35,0.25,0.2969,1.0,node2vec
2020,Arteriosclerosis Thrombosis and Vascular Biology,0.4286,0.2143,0.3311,1.0,node2vec
2020,Arthritis & Rheumatology,0.7168,0.2832,0.5433,1.0,node2vec
2020,Arthritis Care & Research,0.5833,0.125,0.3834,1.0,node2vec
2020,Arthritis Research & Therapy,0.4833,0.1667,0.3127,1.0,node2vec
2020,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.7778,0.25,0.5229,1.0,node2vec
2020,Atherosclerosis,0.7333,0.1333,0.4182,1.0,node2vec
2020,Autophagy,0.6306,0.2342,0.4729,1.0,node2vec
2020,BJOG An International Journal of Obstetrics & Gynaecology,0.5833,0.2083,0.4216,1.0,node2vec
2020,BMC Cancer,0.5036,0.1871,0.3596,1.0,node2vec
2020,BMC Complementary and Alternative Medicine,0.2727,0.0303,0.0974,1.0,node2vec
2020,BMC Genomics,0.2727,0.1364,0.2054,1.0,node2vec
2020,BMC Geriatrics,0.2676,0.0845,0.18,1.0,node2vec
2020,BMC Health Services Research,0.194,0.0299,0.1113,1.0,node2vec
2020,BMC Infectious Diseases,0.193,0.1053,0.1434,1.0,node2vec
2020,BMC Medical Education,0.0909,0.0,0.0,1.0,node2vec
2020,BMC Medicine,0.7662,0.2857,0.5385,1.0,node2vec
2020,BMC Musculoskeletal Disorders,0.2083,0.0208,0.117,1.0,node2vec
2020,BMC Nephrology,0.16,0.08,0.08,1.0,node2vec
2020,BMC Pediatrics,0.1304,0.0435,0.0696,1.0,node2vec
2020,BMC Pregnancy and Childbirth,0.2679,0.0804,0.1745,1.0,node2vec
2020,BMC Psychiatry,0.087,0.0,0.0,1.0,node2vec
2020,BMC Public Health,0.1534,0.0613,0.0968,1.0,node2vec
2020,BMC Pulmonary Medicine,0.4688,0.1562,0.3331,1.0,node2vec
2020,BMC Research Notes,0.3,0.1333,0.2173,1.0,node2vec
2020,BMC Women s Health,0.5455,0.1212,0.2521,1.0,node2vec
2020,BMJ,1.4581,0.5531,1.0282,1.0,node2vec
2020,BMJ Global Health,0.5789,0.0789,0.2829,1.0,node2vec
2020,BMJ Open,0.4124,0.1186,0.241,1.0,node2vec
2020,BioMed Research International,0.2857,0.0357,0.1502,1.0,node2vec
2020,Biochemical and Biophysical Research Communications,1.0263,0.5789,0.8162,1.0,node2vec
2020,Biological Psychiatry,0.4815,0.2963,0.3964,1.0,node2vec
2020,Biology of Blood and Marrow Transplantation,0.5676,0.3514,0.4585,1.0,node2vec
2020,Biomaterials,0.7477,0.4054,0.603,1.0,node2vec
2020,Biomedical Optics Express,0.7391,0.1739,0.5465,1.0,node2vec
2020,Biomedical Signal Processing and Control,0.8696,0.3043,0.5571,1.0,node2vec
2020,Biomedicine & Pharmacotherapy,0.4688,0.1875,0.3553,1.0,node2vec
2020,Bioorganic Chemistry,0.4348,0.087,0.1851,1.0,node2vec
2020,Blood,1.0036,0.4073,0.7431,1.0,node2vec
2020,Blood Advances,0.5524,0.2095,0.4207,1.0,node2vec
2020,Bone,0.2381,0.0476,0.1311,1.0,node2vec
2020,Brain,1.0714,0.5649,0.8258,1.0,node2vec
2020,Brain Behavior and Immunity,0.2759,0.0,0.1263,1.0,node2vec
2020,Breast Cancer Research,0.2286,0.0571,0.1484,1.0,node2vec
2020,Breast Cancer Research and Treatment,0.5333,0.1667,0.3962,1.0,node2vec
2020,British Journal of Anaesthesia,0.8676,0.4706,0.7208,1.0,node2vec
2020,British Journal of Cancer,0.7973,0.2297,0.451,1.0,node2vec
2020,British Journal of Dermatology,0.7111,0.4889,0.5679,1.0,node2vec
2020,British Journal of Haematology,0.5455,0.2273,0.415,1.0,node2vec
2020,British Journal of Ophthalmology,0.6486,0.2703,0.4795,1.0,node2vec
2020,British Journal of Pharmacology,1.1212,0.4848,0.7309,1.0,node2vec
2020,British Journal of Sports Medicine,0.4677,0.1452,0.2733,1.0,node2vec
2020,British Journal of Urology,0.5333,0.2444,0.3519,1.0,node2vec
2020,British journal of surgery,1.0339,0.2712,0.6029,1.0,node2vec
2020,CHEST Journal,0.9375,0.5469,0.7772,1.0,node2vec
2020,Cancer,0.963,0.4074,0.724,1.0,node2vec
2020,Cancer Cell,2.369,0.5952,1.4989,1.0,node2vec
2020,Cancer Discovery,2.8171,1.0488,1.8431,1.0,node2vec
2020,Cancer Immunology Immunotherapy,0.9394,0.4545,0.7098,1.0,node2vec
2020,Cancer Immunology Research,0.8841,0.2754,0.4988,1.0,node2vec
2020,Cancer Letters,0.625,0.175,0.4773,1.0,node2vec
2020,Cancer Management and Research,0.55,0.2,0.3575,1.0,node2vec
2020,Cancer Medicine,0.7091,0.4,0.5244,1.0,node2vec
2020,Cancer Research,0.812,0.1709,0.5012,1.0,node2vec
2020,Cancer Science,0.3636,0.0909,0.1667,1.0,node2vec
2020,Cancers,0.1765,0.1373,0.1742,1.0,node2vec
2020,Carbohydrate Polymers,0.5769,0.2692,0.3929,1.0,node2vec
2020,Cardiovascular Diabetology,1.0548,0.3836,0.7474,1.0,node2vec
2020,Cardiovascular Research,0.3548,0.0323,0.097,1.0,node2vec
2020,Cell,2.8679,1.0692,1.7864,1.0,node2vec
2020,Cell Death and Differentiation,0.7931,0.5172,0.6693,1.0,node2vec
2020,Cell Death and Disease,0.5936,0.1925,0.3823,1.0,node2vec
2020,Cell Host & Microbe,1.2931,0.569,0.9559,1.0,node2vec
2020,Cell Metabolism,1.6176,0.5784,1.0723,1.0,node2vec
2020,Cell Reports,0.9357,0.2851,0.6044,1.0,node2vec
2020,Cell stem cell,1.6667,0.5625,1.0445,1.0,node2vec
2020,Cells,0.25,0.0714,0.1797,1.0,node2vec
2020,Cellular Physiology and Biochemistry,0.68,0.16,0.4285,1.0,node2vec
2020,Cephalalgia,2.5143,0.4857,1.348,1.0,node2vec
2020,Chemical Engineering Journal,2.5,1.9167,2.2812,1.0,node2vec
2020,Circulation,1.2245,0.5306,0.8792,1.0,node2vec
2020,Circulation Arrhythmia and Electrophysiology,0.7838,0.3514,0.5345,1.0,node2vec
2020,Circulation Cardiovascular Imaging,1.2188,0.375,0.8089,1.0,node2vec
2020,Circulation Cardiovascular Interventions,0.8286,0.2571,0.6786,1.0,node2vec
2020,Circulation Cardiovascular Quality and Outcomes,0.5455,0.2273,0.3619,1.0,node2vec
2020,Circulation Heart Failure,0.6216,0.1892,0.4324,1.0,node2vec
2020,Circulation Research,0.4808,0.2115,0.4105,1.0,node2vec
2020,Clinical Cancer Research,1.1842,0.4152,0.7809,1.0,node2vec
2020,Clinical Gastroenterology and Hepatology,0.73,0.3,0.5177,1.0,node2vec
2020,Clinical Infectious Diseases,1.1,0.5118,0.8246,1.0,node2vec
2020,Clinical Interventions in Aging,0.3077,0.1923,0.2795,1.0,node2vec
2020,Clinical Journal of the American Society of Nephrology,0.6047,0.186,0.3609,1.0,node2vec
2020,Clinical Lung Cancer,0.6818,0.2727,0.5241,1.0,node2vec
2020,Clinical Microbiology and Infection,1.1429,0.3929,0.6867,1.0,node2vec
2020,Clinical Nutrition,0.8571,0.3265,0.5827,1.0,node2vec
2020,Clinical Orthopaedics and Related Research,0.4792,0.1042,0.2616,1.0,node2vec
2020,Clinical Pharmacology & Therapeutics,0.3929,0.1071,0.2442,1.0,node2vec
2020,Clinical Rheumatology,0.25,0.0,0.1227,1.0,node2vec
2020,Clinical Transplantation,0.4688,0.25,0.3857,1.0,node2vec
2020,Communications Biology,0.2692,0.1154,0.2119,1.0,node2vec
2020,Computer Methods and Programs in Biomedicine,1.1707,0.6341,1.0441,1.0,node2vec
2020,Computers in Biology and Medicine,2.7727,2.0909,2.5246,1.0,node2vec
2020,Critical Care,0.5769,0.1923,0.3352,1.0,node2vec
2020,Critical Care Medicine,1.234,0.5426,0.9048,1.0,node2vec
2020,Developmental Cell,1.1316,0.3158,0.733,1.0,node2vec
2020,Developmental Medicine & Child Neurology,0.8,0.4,0.4605,1.0,node2vec
2020,Diabetes,0.4878,0.1707,0.3143,1.0,node2vec
2020,Diabetes Care,1.4675,0.6982,1.1002,1.0,node2vec
2020,Diabetes Obesity and Metabolism,1.24,0.62,0.9243,1.0,node2vec
2020,Diabetes Research and Clinical Practice,1.8571,0.1071,0.6962,1.0,node2vec
2020,Diabetes Technology & Therapeutics,1.9722,1.3611,1.8049,1.0,node2vec
2020,Diabetologia,0.8261,0.3768,0.5904,1.0,node2vec
2020,Diseases of the Colon & Rectum,0.3478,0.087,0.2427,1.0,node2vec
2020,Drug Design Development and Therapy,0.2083,0.0417,0.1439,1.0,node2vec
2020,Drug and Alcohol Dependence,1.0476,0.6429,0.9136,1.0,node2vec
2020,EBioMedicine,0.8609,0.4522,0.6724,1.0,node2vec
2020,EClinicalMedicine,0.5238,0.2857,0.4014,1.0,node2vec
2020,EMBO Molecular Medicine,0.7879,0.4545,0.6114,1.0,node2vec
2020,EMBO Reports,0.95,0.2,0.6757,1.0,node2vec
2020,EP Europace,1.1818,0.5152,0.8533,1.0,node2vec
2020,Emerging Microbes & Infections,1.2593,0.7778,1.0643,1.0,node2vec
2020,Emerging infectious diseases,0.9216,0.451,0.6935,1.0,node2vec
2020,Endoscopy,1.0263,0.5789,0.7971,1.0,node2vec
2020,Epilepsia,0.7959,0.3469,0.6214,1.0,node2vec
2020,EuroIntervention,0.931,0.5862,0.7667,1.0,node2vec
2020,European Heart Journal,1.5992,0.8554,1.3456,1.0,node2vec
2020,European Heart Journal - Cardiovascular Imaging,0.9412,0.4412,0.7894,1.0,node2vec
2020,European Journal of Cancer,0.945,0.6239,0.8224,1.0,node2vec
2020,European Journal of Cardio-Thoracic Surgery,0.619,0.1905,0.2531,1.0,node2vec
2020,European Journal of Endocrinology,0.3846,0.0385,0.253,1.0,node2vec
2020,European Journal of Epidemiology,1.0435,0.3043,0.6568,1.0,node2vec
2020,European Journal of Heart Failure,1.2785,0.4937,0.8947,1.0,node2vec
2020,European Journal of Medicinal Chemistry,0.3421,0.0,0.0957,1.0,node2vec
2020,European Journal of Nuclear Medicine and Molecular Imaging,1.0367,0.4587,0.7884,1.0,node2vec
2020,European Journal of Nutrition,0.5769,0.3462,0.4179,1.0,node2vec
2020,European Journal of Pharmacology,0.35,0.0,0.1546,1.0,node2vec
2020,European Journal of Preventive Cardiology,0.4074,0.2593,0.3431,1.0,node2vec
2020,European Journal of Radiology,1.1111,0.5926,0.9318,1.0,node2vec
2020,European Journal of Surgical Oncology,0.4815,0.1852,0.277,1.0,node2vec
2020,European Radiology,1.2754,0.5942,0.9636,1.0,node2vec
2020,European Respiratory Journal,0.7985,0.4328,0.6204,1.0,node2vec
2020,European Spine Journal,0.6154,0.0,0.2566,1.0,node2vec
2020,European Urology,1.119,0.6349,0.9062,1.0,node2vec
2020,Eurosurveillance,2.0833,1.1667,1.8116,1.0,node2vec
2020,Experimental & Molecular Medicine,0.1667,0.0417,0.0746,1.0,node2vec
2020,Expert Systems with Applications,2.0952,1.3333,1.8473,1.0,node2vec
2020,Fertility and Sterility,0.8806,0.2985,0.6323,1.0,node2vec
2020,Food & Function,0.2931,0.1207,0.2001,1.0,node2vec
2020,Food Chemistry,0.6478,0.195,0.3679,1.0,node2vec
2020,Food Research International,0.8261,0.3261,0.507,1.0,node2vec
2020,Food and Chemical Toxicology,0.5909,0.1818,0.4015,1.0,node2vec
2020,Free Radical Biology and Medicine,0.9057,0.3396,0.7086,1.0,node2vec
2020,Frontiers in Aging Neuroscience,0.4364,0.1455,0.3067,1.0,node2vec
2020,Frontiers in Endocrinology,0.4333,0.1667,0.2996,1.0,node2vec
2020,Frontiers in Immunology,0.3947,0.125,0.2579,1.0,node2vec
2020,Frontiers in Microbiology,0.4731,0.1935,0.3267,1.0,node2vec
2020,Frontiers in Molecular Neuroscience,0.3182,0.0909,0.1929,1.0,node2vec
2020,Frontiers in Neurology,0.2923,0.1538,0.2062,1.0,node2vec
2020,Frontiers in Neuroscience,0.4808,0.1731,0.3202,1.0,node2vec
2020,Frontiers in Oncology,0.3333,0.0952,0.2292,1.0,node2vec
2020,Frontiers in Pharmacology,0.65,0.25,0.5282,1.0,node2vec
2020,Frontiers in Physiology,0.4333,0.1333,0.3028,1.0,node2vec
2020,Frontiers in Psychiatry,0.2381,0.0,0.1583,1.0,node2vec
2020,Frontiers in Psychology,0.5,0.1,0.1868,1.0,node2vec
2020,Frontiers in Public Health,0.35,0.0,0.1342,1.0,node2vec
2020,Gastric Cancer,1.2333,0.4,0.6244,1.0,node2vec
2020,Gastroenterology,1.4564,0.4359,0.9576,1.0,node2vec
2020,Gastrointestinal Endoscopy,0.9,0.3143,0.6475,1.0,node2vec
2020,Genetics in Medicine,0.6842,0.0789,0.4129,1.0,node2vec
2020,Gut,0.9435,0.2984,0.6238,1.0,node2vec
2020,Gynecologic Oncology,0.4737,0.193,0.3066,1.0,node2vec
2020,Haematologica,0.8493,0.3973,0.6327,1.0,node2vec
2020,Health Affairs,0.375,0.125,0.2204,1.0,node2vec
2020,Health and Quality of Life Outcomes,0.1852,0.037,0.1351,1.0,node2vec
2020,Heart,1.1471,0.3529,0.8833,1.0,node2vec
2020,Heart Rhythm,0.7674,0.4884,0.6145,1.0,node2vec
2020,Hepatology,1.2388,0.4876,0.8932,1.0,node2vec
2020,Human Brain Mapping,1.1034,0.3448,0.5661,1.0,node2vec
2020,Human Molecular Genetics,0.8235,0.2647,0.631,1.0,node2vec
2020,Human Reproduction,0.9286,0.3095,0.6609,1.0,node2vec
2020,Hypertension,0.5529,0.1647,0.3662,1.0,node2vec
2020,IEEE Access,0.7727,0.5682,0.6896,1.0,node2vec
2020,IEEE Journal of Biomedical and Health Informatics,1.3396,0.6792,1.0965,1.0,node2vec
2020,IEEE Transactions on Biomedical Engineering,0.8571,0.1905,0.5692,1.0,node2vec
2020,IEEE Transactions on Medical Imaging,2.617,1.1489,1.9129,1.0,node2vec
2020,Immunity,2.2157,0.7647,1.6143,1.0,node2vec
2020,Industrial Crops and Products,0.4706,0.2647,0.3994,1.0,node2vec
2020,Inflammatory Bowel Diseases,0.85,0.55,0.7378,1.0,node2vec
2020,Intensive Care Medicine,0.9365,0.4127,0.7144,1.0,node2vec
2020,International Breastfeeding Journal,0.55,0.1,0.3253,1.0,node2vec
2020,International Immunopharmacology,0.3256,0.0465,0.1867,1.0,node2vec
2020,International Journal of Behavioral Nutrition and Physical Activity,0.3333,0.1538,0.2629,1.0,node2vec
2020,International Journal of Biological Macromolecules,0.6263,0.2323,0.435,1.0,node2vec
2020,International Journal of Biological Sciences,0.1304,0.0,0.0373,1.0,node2vec
2020,International Journal of Cancer,0.7684,0.2526,0.5308,1.0,node2vec
2020,International Journal of Cardiology,0.75,0.2955,0.5252,1.0,node2vec
2020,International Journal of Computer Assisted Radiology and Surgery,0.85,0.4,0.6123,1.0,node2vec
2020,International Journal of Drug Policy,1.413,0.9783,1.2163,1.0,node2vec
2020,International Journal of Environmental Research and Public Health,0.219,0.0667,0.1074,1.0,node2vec
2020,International Journal of Epidemiology,0.6857,0.1429,0.4169,1.0,node2vec
2020,International Journal of Gynecology & Obstetrics,1.4762,0.6667,1.2771,1.0,node2vec
2020,International Journal of Molecular Medicine,0.2381,0.0476,0.1815,1.0,node2vec
2020,International Journal of Molecular Sciences,0.3043,0.0696,0.1935,1.0,node2vec
2020,International Journal of Nanomedicine,0.4333,0.1333,0.2633,1.0,node2vec
2020,International Journal of Obesity,0.5217,0.1304,0.3196,1.0,node2vec
2020,International Journal of Pharmaceutics,0.3226,0.0323,0.1454,1.0,node2vec
2020,International Journal of Radiation Oncology*Biology*Physics,0.5634,0.2535,0.4282,1.0,node2vec
2020,Investigative Ophthalmology & Visual Science,0.8361,0.3279,0.5749,1.0,node2vec
2020,JACC Heart Failure,1.0,0.3182,0.7049,1.0,node2vec
2020,JACC. Cardiovascular imaging,0.9545,0.3068,0.6178,1.0,node2vec
2020,JACC. Clinical electrophysiology,1.0,0.575,0.7164,1.0,node2vec
2020,JACC: Cardiovascular Interventions,0.9495,0.4747,0.7443,1.0,node2vec
2020,JAIDS Journal of Acquired Immune Deficiency Syndromes,0.6364,0.2273,0.5407,1.0,node2vec
2020,JAMA,2.0058,0.7391,1.3041,1.0,node2vec
2020,JAMA Cardiology,1.1458,0.4167,0.7992,1.0,node2vec
2020,JAMA Dermatology,0.7547,0.3208,0.4864,1.0,node2vec
2020,JAMA Internal Medicine,1.26,0.63,0.9315,1.0,node2vec
2020,JAMA Network Open,0.6009,0.3133,0.4784,1.0,node2vec
2020,JAMA Neurology,1.1448,0.4966,0.8785,1.0,node2vec
2020,JAMA Oncology,1.7011,0.6552,1.194,1.0,node2vec
2020,JAMA Ophthalmology,1.0678,0.4576,0.7524,1.0,node2vec
2020,JAMA Otolaryngology–Head & Neck Surgery,0.2273,0.1364,0.1912,1.0,node2vec
2020,JAMA Pediatrics,0.9726,0.2877,0.5427,1.0,node2vec
2020,JAMA Psychiatry,1.1875,0.3906,0.6402,1.0,node2vec
2020,JAMA Surgery,0.5844,0.2078,0.3738,1.0,node2vec
2020,JCI Insight,0.7798,0.2798,0.5109,1.0,node2vec
2020,JCO Precision Oncology,1.381,0.8095,1.1359,1.0,node2vec
2020,JMIR mhealth and uhealth,0.4595,0.0811,0.2616,1.0,node2vec
2020,JNCI Journal of the National Cancer Institute,0.8667,0.3333,0.6222,1.0,node2vec
2020,Journal for ImmunoTherapy of Cancer,0.8657,0.403,0.6524,1.0,node2vec
2020,Journal of Affective Disorders,0.2623,0.082,0.1835,1.0,node2vec
2020,Journal of Agricultural and Food Chemistry,0.371,0.1129,0.2282,1.0,node2vec
2020,Journal of Allergy and Clinical Immunology,0.967,0.5934,0.7947,1.0,node2vec
2020,Journal of Alzheimer s Disease,0.7097,0.3226,0.5173,1.0,node2vec
2020,Journal of Antimicrobial Chemotherapy,0.5758,0.2424,0.3056,1.0,node2vec
2020,Journal of Applied Physiology,0.7826,0.087,0.2119,1.0,node2vec
2020,Journal of Assisted Reproduction and Genetics,0.3,0.05,0.1321,1.0,node2vec
2020,Journal of Biological Chemistry,0.625,0.1944,0.3923,1.0,node2vec
2020,Journal of Bone and Joint Surgery,0.7423,0.1753,0.4327,1.0,node2vec
2020,Journal of Bone and Mineral Research,0.8333,0.2917,0.6159,1.0,node2vec
2020,Journal of Cachexia Sarcopenia and Muscle,1.4694,0.551,0.986,1.0,node2vec
2020,Journal of Cancer,0.24,0.0,0.1337,1.0,node2vec
2020,Journal of Cancer Research and Clinical Oncology,0.8261,0.2174,0.628,1.0,node2vec
2020,Journal of Cardiovascular Magnetic Resonance,0.9524,0.2857,0.7782,1.0,node2vec
2020,Journal of Cataract & Refractive Surgery,0.2273,0.0455,0.1167,1.0,node2vec
2020,Journal of Cellular Physiology,0.413,0.1522,0.3027,1.0,node2vec
2020,Journal of Cellular and Molecular Medicine,0.5758,0.1212,0.2365,1.0,node2vec
2020,Journal of Clinical Investigation,0.9901,0.2512,0.6269,1.0,node2vec
2020,Journal of Clinical Medicine,0.3763,0.1828,0.2902,1.0,node2vec
2020,Journal of Clinical Microbiology,0.7647,0.3529,0.6353,1.0,node2vec
2020,Journal of Clinical Oncology,2.2524,0.6887,1.3459,1.0,node2vec
2020,Journal of Controlled Release,0.2821,0.0256,0.09,1.0,node2vec
2020,Journal of Critical Care,0.6522,0.3478,0.5546,1.0,node2vec
2020,Journal of Diabetes Research,0.0952,0.0476,0.0794,1.0,node2vec
2020,Journal of Ethnopharmacology,0.1111,0.037,0.0941,1.0,node2vec
2020,Journal of Experimental & Clinical Cancer Research,0.2568,0.0811,0.203,1.0,node2vec
2020,Journal of Functional Foods,0.8,0.24,0.456,1.0,node2vec
2020,Journal of Gastroenterology,0.5714,0.1429,0.3184,1.0,node2vec
2020,Journal of General Internal Medicine,0.5806,0.0645,0.3209,1.0,node2vec
2020,Journal of Hematology & Oncology,1.0,0.4688,0.8188,1.0,node2vec
2020,Journal of Hepatology,1.4524,0.6845,1.0815,1.0,node2vec
2020,Journal of Hypertension,0.9565,0.4348,0.6901,1.0,node2vec
2020,Journal of Investigative Dermatology,1.3333,0.6111,0.9549,1.0,node2vec
2020,Journal of Lipid Research,0.5,0.1818,0.2845,1.0,node2vec
2020,Journal of Magnetic Resonance Imaging,1.3333,0.4524,0.9084,1.0,node2vec
2020,Journal of Medical Internet Research,0.4242,0.1667,0.2641,1.0,node2vec
2020,Journal of Medicinal Chemistry,0.525,0.2,0.3508,1.0,node2vec
2020,Journal of Neuro-Oncology,0.5806,0.129,0.4298,1.0,node2vec
2020,Journal of NeuroInterventional Surgery,1.2222,0.7222,1.0184,1.0,node2vec
2020,Journal of Neuroinflammation,0.5769,0.3205,0.4894,1.0,node2vec
2020,Journal of Neurology,0.6667,0.3704,0.5875,1.0,node2vec
2020,Journal of Neurology Neurosurgery & Psychiatry,0.8511,0.3617,0.5999,1.0,node2vec
2020,Journal of Neuroscience,0.8462,0.3692,0.6286,1.0,node2vec
2020,Journal of Neurosurgery Spine,0.7037,0.2222,0.5791,1.0,node2vec
2020,Journal of Neurotrauma,0.7609,0.2826,0.4352,1.0,node2vec
2020,Journal of Nuclear Medicine,1.6875,0.8854,1.3616,1.0,node2vec
2020,Journal of Nutrition,0.28,0.04,0.07,1.0,node2vec
2020,Journal of Orthopaedic Surgery and Research,0.381,0.1429,0.3132,1.0,node2vec
2020,Journal of Orthopaedic and Sports Physical Therapy,0.4074,0.1111,0.3012,1.0,node2vec
2020,Journal of Pain,0.6552,0.1379,0.4182,1.0,node2vec
2020,Journal of Shoulder and Elbow Surgery,0.3519,0.0926,0.2009,1.0,node2vec
2020,Journal of Surgical Research,0.1905,0.0952,0.131,1.0,node2vec
2020,Journal of Thoracic Oncology,1.5556,0.8889,1.2268,1.0,node2vec
2020,Journal of Thoracic and Cardiovascular Surgery,0.2727,0.1061,0.1673,1.0,node2vec
2020,Journal of Thrombosis and Haemostasis,0.6333,0.3333,0.4768,1.0,node2vec
2020,Journal of Translational Medicine,0.4324,0.1622,0.2792,1.0,node2vec
2020,Journal of Vascular Surgery,0.6053,0.1842,0.3555,1.0,node2vec
2020,Journal of Virology,0.6538,0.3205,0.4679,1.0,node2vec
2020,Journal of neurosurgery,0.3607,0.1311,0.2775,1.0,node2vec
2020,Journal of the American Academy of Dermatology,1.0877,0.4912,0.7787,1.0,node2vec
2020,Journal of the American Chemical Society,0.6591,0.2955,0.4833,1.0,node2vec
2020,Journal of the American College of Cardiology,1.4636,0.6182,1.0461,1.0,node2vec
2020,Journal of the American College of Radiology,1.44,0.24,0.6611,1.0,node2vec
2020,Journal of the American College of Surgeons,0.9412,0.4118,0.7576,1.0,node2vec
2020,Journal of the American Geriatrics Society,0.5385,0.1346,0.3681,1.0,node2vec
2020,Journal of the American Heart Association,1.0,0.226,0.6045,1.0,node2vec
2020,Journal of the American Medical Directors Association,0.5,0.0833,0.2498,1.0,node2vec
2020,Journal of the American Society of Nephrology,0.6164,0.2192,0.3594,1.0,node2vec
2020,Journal of the European Academy of Dermatology and Venereology,0.6,0.2333,0.4639,1.0,node2vec
2020,Journal of the International AIDS Society,1.6667,0.7407,1.1514,1.0,node2vec
2020,Journal of the National Comprehensive Cancer Network,1.9184,0.8571,1.4461,1.0,node2vec
2020,Kidney International,0.6857,0.1619,0.3319,1.0,node2vec
2020,Knee Surgery Sports Traumatology Arthroscopy,0.6852,0.2778,0.4521,1.0,node2vec
2020,LWT,0.4595,0.2432,0.3388,1.0,node2vec
2020,Lara D. Veeken,0.3607,0.1311,0.2203,1.0,node2vec
2020,Leukemia,0.9894,0.4255,0.7528,1.0,node2vec
2020,Life Sciences,0.3778,0.1111,0.2078,1.0,node2vec
2020,Lipids in Health and Disease,0.8333,0.2917,0.5487,1.0,node2vec
2020,Liver International,0.3636,0.1212,0.2536,1.0,node2vec
2020,Liver Transplantation,0.8636,0.5,0.7974,1.0,node2vec
2020,Lung Cancer,0.8333,0.4074,0.6365,1.0,node2vec
2020,MMWR Morbidity and Mortality Weekly Report,3.5952,1.8254,2.692,1.0,node2vec
2020,Magnetic Resonance in Medicine,1.1852,0.6481,0.9038,1.0,node2vec
2020,Malaria Journal,0.6167,0.1833,0.4184,1.0,node2vec
2020,Materials Science and Engineering C,0.375,0.1562,0.2918,1.0,node2vec
2020,Mayo Clinic Proceedings,0.619,0.2381,0.3429,1.0,node2vec
2020,Medical Image Analysis,1.1163,0.3488,0.7802,1.0,node2vec
2020,Medical Physics,1.0244,0.4146,0.7361,1.0,node2vec
2020,Medical Science Monitor,0.1304,0.087,0.087,1.0,node2vec
2020,Medical Teacher,0.3571,0.0714,0.2161,1.0,node2vec
2020,Medicine,0.3875,0.0875,0.2369,1.0,node2vec
2020,Medicine & Science in Sports & Exercise,0.7949,0.2564,0.5325,1.0,node2vec
2020,Menopause The Journal of The North American Menopause Society,0.3636,0.0,0.1628,1.0,node2vec
2020,Microbiome,1.0385,0.2308,0.6204,1.0,node2vec
2020,Modern Pathology,0.8036,0.3929,0.6442,1.0,node2vec
2020,Molecular Cancer Research,0.3636,0.0909,0.1525,1.0,node2vec
2020,Molecular Cancer Therapeutics,0.8571,0.1786,0.5393,1.0,node2vec
2020,Molecular Cell,1.0385,0.5192,0.7807,1.0,node2vec
2020,Molecular Metabolism,0.48,0.28,0.418,1.0,node2vec
2020,Molecular Neurobiology,0.2941,0.0588,0.2009,1.0,node2vec
2020,Molecular Neurodegeneration,1.1923,0.5,0.9243,1.0,node2vec
2020,Molecular Psychiatry,0.7111,0.2,0.3745,1.0,node2vec
2020,Molecular Therapy,0.5476,0.2857,0.4515,1.0,node2vec
2020,Molecules,0.4124,0.1031,0.2588,1.0,node2vec
2020,Movement Disorders,0.746,0.2381,0.5084,1.0,node2vec
2020,Multiple Sclerosis Journal,0.6296,0.2222,0.3964,1.0,node2vec
2020,Nature,3.5,0.9126,2.1038,1.0,node2vec
